url,date,comments,hashtag_list
https://www.instagram.com/p/CAmC8tJn8oL/,2020-05-25,🎨 . @xy_heyday #좋아요반사 #좋반 #좋반테러 #소통해요 #맞팔해요 #맞팔 #선팔맞팔 #셀스타그램 #선팔하면맞팔 #홍대 #04년생 #고딩 #인친 #다렉환영 #예쁜카페 #kbeauty #f4f #여행스타그램 #followforfollowback #감성사진 # #팔로우미 #감성카페 #일상스타그램 #korea #홍대카페 #03 #04 ,"좋아요반사, 좋반, 좋반테러, 소통해요, 맞팔해요, 맞팔, 선팔맞팔, 셀스타그램, 선팔하면맞팔, 홍대, 04년생, 고딩, 인친, 다렉환영, 예쁜카페, kbeauty, f4f, 여행스타그램, followforfollowback, 감성사진, , 팔로우미, 감성카페, 일상스타그램, korea, 홍대카페, 03, 04"
https://www.instagram.com/p/CAmC1BCHN4z/,2020-05-25,"놀러와서 다윤이 기분최고❤
엄마는 다윤이가최고❤

#가평#가평여행
#니드썸레스트#날씨최고☀️
#예쁜카페#딸램이 ","가평, 가평여행, 니드썸레스트, 날씨최고, 예쁜카페, 딸램이"
https://www.instagram.com/p/CAmC0EVnAXl/,2020-05-25,.. @xy_heyday #좋아요반사 #좋반 #좋반테러 #소통해요 #맞팔해요 #맞팔 #선팔맞팔 #셀스타그램 #선팔하면맞팔 #홍대 #04년생 #고딩 #인친 #다렉환영 #예쁜카페 #kbeauty #f4f #여행스타그램 #followforfollowback #감성사진 # #팔로우미 #감성카페 #일상스타그램 #korea #홍대카페 #03 #04 ,"좋아요반사, 좋반, 좋반테러, 소통해요, 맞팔해요, 맞팔, 선팔맞팔, 셀스타그램, 선팔하면맞팔, 홍대, 04년생, 고딩, 인친, 다렉환영, 예쁜카페, kbeauty, f4f, 여행스타그램, followforfollowback, 감성사진, , 팔로우미, 감성카페, 일상스타그램, korea, 홍대카페, 03, 04"
https://www.instagram.com/p/CAmCzU1n3iw/,2020-05-25,"⠀
날씨 더 따뜻해지면 밤에 루프탑 한잔하러 가자아아😆
⛅️구름잔뜩 🌤햇빛쨍 요상한날
그래도 좋아☺️
⠀
⠀
⠀
#daily#셀스타그램#카페투어#selfie #셀스타그램 #☕️#🍹#주말#드라이브#부암동카페#좋아요 #소통 #맛집#핫플레이스 #먹방 #맞팔 #카페#여행#좋반#선팔하면맞팔 #데일리룩#핫플#OOTD#앤테일러#부암동데이트코스#예쁜카페#아델라베일리 #부암동레스토랑 #루프탑카페#북악산뷰 부암동에 이런 곳이 으와🤩 @rasse_ung 그 부암동 산모퉁이 카페에서 맞은편에 딱 보이거든 ㅋㅋ 레스토랑인데 루프탑은 카페도 되는듯? 주차비 2000원 따로 있고 저녁엔 .. 차들이 길에 줄서있어 ... 유명한가봥 🤔 @_k_ssong_ 낮에 가봐야겠다 ","daily, , , selfie, , , , , , , , , , , , , , , , , , , OOTD, , , , , , , "
https://www.instagram.com/p/CAmCwRJnQGM/,2020-05-25,Si gol .. @xy_heyday #좋아요반사 #좋반 #좋반테러 #소통해요 #맞팔해요 #맞팔 #선팔맞팔 #셀스타그램 #선팔하면맞팔 #홍대 #04년생 #고딩 #인친 #다렉환영 #예쁜카페 #kbeauty #f4f #여행스타그램 #followforfollowback #감성사진 # #팔로우미 #감성카페 #일상스타그램 #korea #홍대카페 #03 #04 ,"좋아요반사, 좋반, 좋반테러, 소통해요, 맞팔해요, 맞팔, 선팔맞팔, 셀스타그램, 선팔하면맞팔, 홍대, 04년생, 고딩, 인친, 다렉환영, 예쁜카페, kbeauty, f4f, 여행스타그램, followforfollowback, 감성사진, , 팔로우미, 감성카페, 일상스타그램, korea, 홍대카페, 03, 04"
https://www.instagram.com/p/CAmCt85A_cg/,2020-05-25,예블리 첫자전거 🤎🚲🤎 🖤 @honey_tomy_eva #첫줄 #첫줄안녕 #좋반 #아기자전거 #유아자전거 #좋아요반사 #맞팔해여 #좋반 #좋튀 #애스타그램 #베이지 #일상 #좋아요 #육아소통 #가로수길카페 #강남맛집 #카페 #예쁜카페 #데이트 #럽스타그램 #가족 #5살 #딸 #배곧맛집 #송도맛집 #부산 #해운대맛집 #팔로우 #셀스타그램 #아기모델 #likeforlikes 예서 좋겠다 ~~~ 이뿌다:) 넘 예뻐요...❤︎ 다윤이도 크면 요런걸로 사줘야겠어요 늠나 제 취향 💛💛 ,"첫줄, 첫줄안녕, 좋반, 아기자전거, 유아자전거, 좋아요반사, 맞팔해여, 좋반, 좋튀, 애스타그램, 베이지, 일상, 좋아요, 육아소통, 가로수길카페, 강남맛집, 카페, 예쁜카페, 데이트, 럽스타그램, 가족, 5살, 딸, 배곧맛집, 송도맛집, 부산, 해운대맛집, 팔로우, 셀스타그램, 아기모델, likeforlikes"
https://www.instagram.com/p/CAmClupjukQ/,2020-05-25,"サンスにはまだまだ気になるカフェがいっぱい…
.
☕️ URBAN SQUARE
📍 서울 마포구 독막로8길 15 1층
.
#예쁜카페 #홍대카페 #상수카페 #합정카페 #카페스타그램 #urbansquare #얼반스퀘어 #카페투어 #카페추천 #좋아요반사 #韓国カフェ #ソウルカフェ#カフェスタグラム #弘大カフェ #カフェ好きな人と繋がりたい #カフェ巡り #韓国好きな人と繋がりたい #韓国情報 #いいね #いいね返し ",", , , 합정카페, , urbansquare, 얼반스퀘어, , , , , , , , , , , , , "
https://www.instagram.com/p/CAmCkzFp3us/,2020-05-25,"어느새 5월의 마지막주가 시작되었어요🙃
오늘도 여덟시까지 오픈합니다💚 💚 @213.shop #이일삼점 #이일삼호 #아치맛집 #불광카페 #은평구카페 #불광천카페 #새절카페 #신사카페 #응암카페 #연신내카페 #증산카페 #카페투어 #예쁜카페 #cafetour #seoulcafe #서울카페 #플랫화이트 #아인슈페너 #테린느 #응암맛집 #스모어쿠키 #애견동반카페 ","이일삼점, 이일삼호, 아치맛집, 불광카페, 은평구카페, 불광천카페, 새절카페, 신사카페, 응암카페, 연신내카페, 증산카페, 카페투어, 예쁜카페, cafetour, seoulcafe, 서울카페, 플랫화이트, 아인슈페너, 테린느, 응암맛집, 스모어쿠키, 애견동반카페"
https://www.instagram.com/p/CAmCUgsg3BT/,2020-05-25,"#오늘도해피
.
#미니마카롱
.

#긴급재난지원금
#아이돌봄포인트
#구미사랑상품권
💜모두 사용 가능합니다💜
.
. .

5/25(월요일)라인업😊
.
💕해피마카롱(2,0)
인절미
오레오
고메앙버터
말차누텔라
카라멜마끼아또
초코우유
후르츠요거트
라즈베리피스타치오
우유초코칩
콜비잭황치즈
엄마는외계인 .
💕미니마카롱(9,0)
💕쫀득꼬끄(2,0)
💕머랭쿠키(3,0)
솜사탕머랭쿠키
프레첼머랭쿠키
크래커머랭쿠키
오레오머랭쿠키
후르츠머랭쿠키
장미머랭쿠키
.
🤳예약,문의
🔺카카오플러스(@오늘도해피)
🔺문자 주셔도 됩니다(010.7549.1014)
.
. 💜성함,연락처,방문시간,종류,수량
개별/상자포장(10구무료,5구 500원),
보냉유무(보냉500원)
적어서 보내주시면 됩니다
.
✔카카오뱅크(박진열)
3333-05-8263571
.
💜마카롱 구매시 이동시간 10분이상이면 보냉팩 필수!
맛있는 마카롱(크림)이 녹으니 보호해 주세요
댁에 보냉가방이 계시다면 챙겨와 주시면 좋아요^^
.
#봉곡마카롱#도량마카롱#옥계마카롱#문성마카롱
#송정마카롱#@oh____happy
#금리단길#천원마카롱#봉곡카페#금오산맛집#봉곡맛집
#예쁜카페#문성카페#구미핫플#답례품#어린이집간식
#김천마카롱#혁신마카롱#구미머랭쿠키#봉곡머랭쿠키 ",", 미니마카롱, 긴급재난지원금, 아이돌봄포인트, 구미사랑상품권, , , , , , , , , , , , 예쁜카페, 문성카페, 구미핫플, 답례품, 어린이집간식, 김천마카롱, 혁신마카롱, 구미머랭쿠키, 봉곡머랭쿠키"
https://www.instagram.com/p/CAmCT8dpqqJ/,2020-05-25,"#john316 으로 놀러오세요 ~!~! 🌈
새콤달콤 맛있는 #플레인요거트
딸기랑 블루베리두 이쏘요 🍓🍇
.
.
#john_316 #john316 #존316 #미아 #미아역 #미아역카페 #미아사거리 #카페 #감성카페 #예쁜카페 #애견동반카페 #일상 #데일리 #팔로우 #좋아요 #instadaily #like4follow #follow4follow #follow4like #l4f #f4f #f4l #likeforfollow #like #like4like #followforlike #instamood ","john316, 플레인요거트, john, john316, 존316, 미아, 미아역, 미아역카페, 미아사거리, 카페, 감성카페, 예쁜카페, 애견동반카페, 일상, 데일리, 팔로우, 좋아요, instadaily, like4follow, follow4follow, follow4like, l4f, f4f, f4l, likeforfollow, like, like4like, followforlike, instamood"
https://www.instagram.com/p/CAmCRVCDqoz/,2020-05-25,"손님분들이 요렇게 많이 찍으시길래 저도 한번 찍어봤어요 :-) 귀여운치얼업.
어제, 지난 주 찾아주신 분들 진심으로 감사드립니다. 이번주도 맛있게 맛있게 커피와 디저트 내어드릴게요.
오늘도 카페는 밤 10시까지에요😊
바닐라빈 마들렌 12시에 나옵니다.
#cheerup :) - [ ] #전주#화이트인테리어#홈메이드#셀프인테이어#커피맛있는집#디저트맛있는집#케이크맛집#스콘맛집#햇살맛집#감성카페#아중리맛집#인후동맛집#동네커피숍#인후동카페#예쁜카페#카페일상#desserts#feedfeed#beautifulfood#homemade#coffetime#cake#sweets#strawberrycakes#strawberrydesserts#cafehopper#cafevibes ","cheerup, 전주, 화이트인테리어, 홈메이드, 셀프인테이어, 커피맛있는집, 디저트맛있는집, 케이크맛집, 스콘맛집, 햇살맛집, 감성카페, 아중리맛집, 인후동맛집, 동네커피숍, 인후동카페, 예쁜카페, 카페일상, desserts, feedfeed, beautifulfood, homemade, coffetime, cake, sweets, strawberrycakes, strawberrydesserts, cafehopper, cafevibes"
https://www.instagram.com/p/CAmCQ_dJHiJ/,2020-05-25,월요일도 #리버뷰 #카페무르 에서 힐링하세요 😍❤️ #양평#양평카페#애견동반카페#디저트카페#광주카페#여행#대문맛집#카페투어#하남카페#서울근교카페#양평맛집#햇살맛집#경기도카페#리버뷰카페#양평맘#남양주카페#하남맘#신상카페#예쁜카페#selca#selfie#selfies#selfietime#daily#dailypic#dailylook#dailyphoto#fff ,"리버뷰, 카페무르, 양평, 양평카페, 애견동반카페, 디저트카페, 광주카페, 여행, 대문맛집, 카페투어, 하남카페, 서울근교카페, 양평맛집, 햇살맛집, 경기도카페, 리버뷰카페, 양평맘, 남양주카페, 하남맘, 신상카페, 예쁜카페, selca, selfie, selfies, selfietime, daily, dailypic, dailylook, dailyphoto, fff"
https://www.instagram.com/p/CAmCNCYAK7q/,2020-05-25,"하고 싶은 말을 케이크에 담아보세요❣️
⠀
🎀모든 케이크는 시트부터 크림까지 직접 만들어 사용합니다
🎀100% 동물성 생크림을 사용합니다
🎀식약처 허가 받은 색소를 사용합니다
🎀수제 바닐라빈 에센스와 바닐라빈 시럽을 사용합니다
⠀
💌케이크 예약 및 상담 문의는 카카오톡 플러스친구 '케익드림스'를 통해 진행됩니다. #속초카페 #교동카페 #카페 #디저트카페 #수제케익 #수제케이크 #카페맛집 #케익맛집 #케이크맛집 #케익드림스 #주문제작케이크 #주문제작케익 #레터링케이크 #레터링케익 #강원도 #속초 #교동 #일리커피 #속초예쁜카페 #예쁜카페 #속초분위기좋은카페 #분위기좋은카페 #속초필수코스 #가나슈케이크 #가나슈 #초코케이크 #생초콜릿 #자유시간 #편지케이크 ","속초카페, 교동카페, 카페, 디저트카페, 수제케익, 수제케이크, 카페맛집, 케익맛집, 케이크맛집, 케익드림스, 주문제작케이크, 주문제작케익, 레터링케이크, 레터링케익, 강원도, 속초, 교동, 일리커피, 속초예쁜카페, 예쁜카페, 속초분위기좋은카페, 분위기좋은카페, 속초필수코스, 가나슈케이크, 가나슈, 초코케이크, 생초콜릿, 자유시간, 편지케이크"
https://www.instagram.com/p/CAmBwxyguHh/,2020-05-25,팔뚝 깡패 💪🏻 💪🏻 @amor_jjeong #데일리룩 #오오티디 #ootd #감성 #데일리 #분위기 #카페 #카페스타그램 #핫플 #포토존 #김천 #리버카페 #cafe #자유부인 #단발 #예쁜카페 #주말 #육아소통 #인친 #팔로우 #instamood #맞팔 #f4f 오 부뉘기 깡 퍼프 원핏 이뿌네 💛 귣 부늬기 깡패 🖤 ,"데일리룩, 오오티디, ootd, 감성, 데일리, 분위기, 카페, 카페스타그램, 핫플, 포토존, 김천, 리버카페, cafe, 자유부인, 단발, 예쁜카페, 주말, 육아소통, 인친, 팔로우, instamood, 맞팔, f4f"
https://www.instagram.com/p/CAl8SpxD3a1/,2020-05-25,월요일😶(#일상 #피곤 ) ,"일상, 피곤"
https://www.instagram.com/p/CAlyGh9Fn65/,2020-05-25,".
카페 루미에르
🗺대구 중구 봉산문화길 80
⏰11:00 - 22:00
봉산문화거리 핫플은 여기지❤
디저트가 어떻게 이렇게 이쁘게 생겼는지ㅠㅠ
카페가서 식사한날 🤭 여기 청포도 크로플 안먹으면 후회함
👏해당 게시물은 더핫플 페이지에서 제공받아 체험 후 솔직하게 작성된 리뷰입니다. . @youngju011115 #nature #drinks #cafeteller #like4like #beautiful #coffeecup #me #coffeebreak #coffeegram #style #café #likeforlike #instalike #delicious #follow #cafe #coffee #drink #cafesg #instadaily #cafeteria #foodforfoodies #cafetime #coffeedate #fff #food #foodporn #life #selfie #instadaily 달달구리하네 ㅋㅋㅋ @ijihyeon195 우앗!! 언니닷 ummm YES PLEASE😛 ","nature, drinks, cafeteller, like4like, beautiful, coffeecup, me, coffeebreak, coffeegram, style, caf, likeforlike, instalike, delicious, follow, cafe, coffee, drink, cafesg, instadaily, cafeteria, foodforfoodies, cafetime, coffeedate, fff, food, foodporn, life, selfie, instadaily"
https://www.instagram.com/p/CAkyzG7HxFj/,2020-05-24,"_ 투구의 두번째 연애스토리.
친구나 언니오빠동생들이랑 연애 얘기를 하다보면 신기하게도 남자친구가 카페를 안좋아한다는 얘기를 많이 하더라구요?! 근데 저희는 데이트에는 필수로 카페를 가야해요! 하루에 기본 2군데는 가는것같아요,,😂 그것도 갬성카페를 찾아,, 저보다 더 카페를 좋아하는 남자친구가 저도 가끔 신기할때가 있어요 ㅋㅋ 아! 그리구 저한테 디엠 보내주시는 분들중에 데이트(여행) 코스 어떻게 짜요? 라고 물어주신 분이 2분 정도 계셨는데. 저희는 우선 모든 데이트(여행) 장소를 카페 - 맛집 - 숙소 순으로 잡는것같아요! 둘다 카페순이&카페돌이 라서 카페를 우선 젤 중요시 여기구요! 그리고 맛있는거... 사실 여행가면 괜히 들뜬마음에 남자친구랑 뭘 먹으러가도 항상 맛있구 그렇더라구옹! 그리구 숙소는 가장 마지막에 위치상 괜찮은 곳들로 결정해요! 특히 남자친구가 숙소를 대부분 정하는데. 제가 오션뷰를 진짜 좋아해서 바다 보이는 지역으로 여행을 가면 오션뷰 팬션이나 호텔로 잡구. 아니면 화이트&블랙으로 인테리어된곳을 많이 찾는 경우이긴해요. 지극히 저의 스타일에 맞춰주는 남친몬... 항상 고맙게 생각한답니다 😂 여러분들은 어떠신가욧?!
그밖의 데이트(여행) 관련해서 자세한 질문은 ᴅᴍ 보내주세요. 저는 제대로된 여행은 아직 안가봤지만 가면 갬성카페부터 가고싶어요👍👍 뷰좋은 곳에서도 자구용😝 헤헹♥️ 나두 카페 조아해♥️ 나는 화이트우드 🙃 저도 언넝 연애하고싶어지는구만유☺️ 제 남자친구는 제가 카페 가자구 하면 엄청 반가워하더라구요 ㅋㅋㅋㅋ 정작 가서 음료슈는 늘 초코라떼만 시키면서 😂😂 내동생같아....내동생도 여친한테 밥무그면 카페가자하고 미리알아보더라구 ㅜㅜㅜ갱장히부러웡 저는 카페 좋아하는데 남자친구는̆̈ 그닥 좋아하지는 않아요 ㅜㅠ 그래도 여행지에서 예쁜 카페는̆̈ 한번씩은 가는편이에요 ㅎㅎㅎ 예쁘게만나서 넘 보기 좋아 ㅠ❤️ 진짜 두분은 글만 읽어도 ㄴㅓ므너므 달달해버려따,,♥️♥️ 너무 달달하신거 아닌가요,,💛 너무 달달해서 부러워요..❤️ 혜진님 남친 최고! ㅎㅎ 카페투어 너무 좋을 것 같아요 😆 ㅠㅠ부러워요 저도 연애하구싶어요❤️ ",
https://www.instagram.com/p/CAkX7SsFsFA/,2020-05-24,"@moekae_koreaがオススメする！
.
地下鉄1号線[外大前駅]から徒歩5分の
スフレパンケーキが美味しいお店
“고소운[コソウン]”
．
スフレパンケーキはふわふわで、生クリームとの相性が抜群🥺
季節によってスフレパンケーキの種類も変わります！スフレパンケーキだけでなく、コーヒーや紅茶、Adeも美味しいと有名です☕️
店内もお洒落な内装で落ち着いた雰囲気のお店です！インスタ映え間違いなし✨
．
プレーンのスフレパンケーキは9,900ウォンからで、ボリュームもあります🍽カップル👫や友達👭とシェアして食べるのがオススメです😊 .
🌿スフレプレーン 9900ウォン
.
この投稿をみて「いいね！」と思ってくれた方は
いいね👍とブックマークお願いします！❤
.
「こんな情報が知りたい！」というリクエストもお待ちしています！😆
.
ーーーーーーーーーーーーーーーーー
📌位置: 東大門区イムン洞288-41
☎️電話番号: 070-4142-3334
⏰営業時間: 12:30~22:00(ラストオーダー21:00)(コロナの関係で時間を調整済み)
🗓定休日: 日曜日
ーーーーーーーーーーーーーーーーー
. #韓国#韓国旅行#韓国情報#カフェ#カフェ巡り#韓国カフェ#フォロー#いいね#カフェ好きな人と繋がりたい #パンケーキ#韓国好きな人と繋がりたい #写真#可愛い#韓国女子旅#韓国トレンド#팬케이크#추천#카페#맛집#예쁜카페#팔로우#일상#소통#맞팔#좋아요#좋테#좋반#데일리#instagood#likeforlikes ",", , , , , , , , , , , , , , , 팬케이크, 추천, 카페, 맛집, 예쁜카페, 팔로우, 일상, 소통, 맞팔, 좋아요, 좋테, 좋반, 데일리, instagood, likeforlikes"
https://www.instagram.com/p/CAkQX_RH5OT/,2020-05-24,@millton_official ❤️ #밀톤 #밀톤카페 #청도 #청도카페 #카페 #예쁜카페 #일상 #데일리 #좋아요 #좋반 #좋아요반사 #팔로우 #선팔 #선팔하면맞팔 #follow #f4f #fff #likeforlikes #likeforfollow 🤩🤩 ,"밀톤, 밀톤카페, 청도, 청도카페, 카페, 예쁜카페, 일상, 데일리, 좋아요, 좋반, 좋아요반사, 팔로우, 선팔, 선팔하면맞팔, follow, f4f, fff, likeforlikes, likeforfollow"
